deal_id,deal_title,deal_store,deal_parameter,deal_value
1905,https://www.amazon.in/SanDisk-Ultra-SDDDC2-128G-G46-Drives-Silver/dp/B01EZ0X55C/ref=sr_1_17?dib=eyJ2IjoiMSJ9.SvAU6GD9K0hMH77ta-lzTStImlTlF6NfwaIWwRj3f0Jre3OU74xtN4KE3JsKF8aowXU9LkCQMTp4MefB4u7QiLVGvjgKwmWejVd4uwbIrmR5MPQ-HxRbHsIsLkKiOeA1WKUFY20daIbg_r5SI4qyXX8sC0o5ftG3UyfxrVlJtjS7e7NRS1_xOD5k2fFQH5ocWSL1PWXTGdlZSN5nbGn8oTZkjMMPfZ5WN5SchdEQXZrL1nt_tpkM4A-RCadMHkmTVFGaiIhB-8VSCBajkCVCpueDn4rV6BLebgEYQBT13YI.TjahWj9bQEqvrqjFrqS21escdwijGauR5FHRcfbSTKY&dib_tag=se&qid=1716147217&refinements=p_72%3A1318476031&rnid=1318475031&s=computers&sr=1-17,Amazon,product_details,{}
1913,https://www.flipkart.com/opentech-screen-guard-hard-silicone-protection-case-cover-attached-protector-compatible-samsung-galaxy-watch-4-44mm-full-coverage-black-3-months-warranty/p/itmdad5d1d2a275d?pid=ACCGQGGAGRZAGGRG&lid=LSTACCGQGGAGRZAGGRGFXAF1J&marketplace=FLIPKART&q=smart+wearable&store=ajy%2Fvne&srno=s_1_27&otracker=search&fm=organic&iid=en_ZaXZWkM4yicpzJuma97S8dntEyqDib3jeZfKhJHxic1am4EgPVYesyWYL3LX8uXs1JcnUSNOK6w5l6rztjZBrg%3D%3D&ppt=pp&ppn=pp&ssid=y8l0l96kw00000001716147250211&qH=bd2d8225f0c52a6b,Flipkart,specifications,"{'Designed For': 'Hard Silicone Protection Case Cover with Attached Screen Protector Compatible for Samsung Galaxy Watch 4 (44mm) Full Coverage (Black) with 3 Months warranty', 'Color': 'Black', 'Applied on': 'Front', 'Is Residue Free Removal': 'Yes', 'Tinted': 'No', 'Screen Size': '1.4 inches', 'Sales Package': '1 Pc.Case Cover with Screen protection, 1 Pc. Microfiber Cloth, 1 Pc. Wet Wipe, 1 Pc. Dust Absorbing Sticker, 1 Pc. Guide Sticker, Warranty Card', 'Net Quantity': '1', 'Warranty Summary': 'Please check the physical product for the warranty period and service center details (if any)', 'Covered in Warranty': '3 Months Warranty and Life Time Support Offering help / free replacement on followings: ?\tIf you receive a defective or faulty product ?\tIf any missing accessories is found in box ?\tIf an adhesive is not good ?\tIf tempered glass breaks within 10 days ?\tIf you face any touch screen or sensor issue ?\tIf you have any other issue', 'Warranty Service Type': 'Warranty card and details included in the box'}"
1914,https://www.amazon.in/Western-Digital-Elements-Compatible-WDBU6Y0015BBK-WESN/dp/B06XDKWLJH/ref=sr_1_13?dib=eyJ2IjoiMSJ9.SvAU6GD9K0hMH77ta-lzTStImlTlF6NfwaIWwRj3f0Jre3OU74xtN4KE3JsKF8aowXU9LkCQMTp4MefB4u7QiLVGvjgKwmWejVd4uwbIrmR5MPQ-HxRbHsIsLkKiOeA1WKUFY20daIbg_r5SI4qyXX8sC0o5ftG3UyfxrVlJtjS7e7NRS1_xOD5k2fFQH5ocWSL1PWXTGdlZSN5nbGn8oTZkjMMPfZ5WN5SchdEQXZrL1nt_tpkM4A-RCadMHkmTVFGaiIhB-8VSCBajkCVCpueDn4rV6BLebgEYQBT13YI.TjahWj9bQEqvrqjFrqS21escdwijGauR5FHRcfbSTKY&dib_tag=se&qid=1716147217&refinements=p_72%3A1318476031&rnid=1318475031&s=computers&sr=1-13,Amazon,deal_used_by,NULL
1915,https://www.amazon.in/Western-Digital-Elements-Compatible-WDBU6Y0015BBK-WESN/dp/B06XDKWLJH/ref=sr_1_13?dib=eyJ2IjoiMSJ9.SvAU6GD9K0hMH77ta-lzTStImlTlF6NfwaIWwRj3f0Jre3OU74xtN4KE3JsKF8aowXU9LkCQMTp4MefB4u7QiLVGvjgKwmWejVd4uwbIrmR5MPQ-HxRbHsIsLkKiOeA1WKUFY20daIbg_r5SI4qyXX8sC0o5ftG3UyfxrVlJtjS7e7NRS1_xOD5k2fFQH5ocWSL1PWXTGdlZSN5nbGn8oTZkjMMPfZ5WN5SchdEQXZrL1nt_tpkM4A-RCadMHkmTVFGaiIhB-8VSCBajkCVCpueDn4rV6BLebgEYQBT13YI.TjahWj9bQEqvrqjFrqS21escdwijGauR5FHRcfbSTKY&dib_tag=se&qid=1716147217&refinements=p_72%3A1318476031&rnid=1318475031&s=computers&sr=1-13,Amazon,product_size,NULL
1916,https://www.amazon.in/Western-Digital-Elements-Compatible-WDBU6Y0015BBK-WESN/dp/B06XDKWLJH/ref=sr_1_13?dib=eyJ2IjoiMSJ9.SvAU6GD9K0hMH77ta-lzTStImlTlF6NfwaIWwRj3f0Jre3OU74xtN4KE3JsKF8aowXU9LkCQMTp4MefB4u7QiLVGvjgKwmWejVd4uwbIrmR5MPQ-HxRbHsIsLkKiOeA1WKUFY20daIbg_r5SI4qyXX8sC0o5ftG3UyfxrVlJtjS7e7NRS1_xOD5k2fFQH5ocWSL1PWXTGdlZSN5nbGn8oTZkjMMPfZ5WN5SchdEQXZrL1nt_tpkM4A-RCadMHkmTVFGaiIhB-8VSCBajkCVCpueDn4rV6BLebgEYQBT13YI.TjahWj9bQEqvrqjFrqS21escdwijGauR5FHRcfbSTKY&dib_tag=se&qid=1716147217&refinements=p_72%3A1318476031&rnid=1318475031&s=computers&sr=1-13,Amazon,deal_pattern_name,NULL
1917,https://www.amazon.in/Western-Digital-Elements-Compatible-WDBU6Y0015BBK-WESN/dp/B06XDKWLJH/ref=sr_1_13?dib=eyJ2IjoiMSJ9.SvAU6GD9K0hMH77ta-lzTStImlTlF6NfwaIWwRj3f0Jre3OU74xtN4KE3JsKF8aowXU9LkCQMTp4MefB4u7QiLVGvjgKwmWejVd4uwbIrmR5MPQ-HxRbHsIsLkKiOeA1WKUFY20daIbg_r5SI4qyXX8sC0o5ftG3UyfxrVlJtjS7e7NRS1_xOD5k2fFQH5ocWSL1PWXTGdlZSN5nbGn8oTZkjMMPfZ5WN5SchdEQXZrL1nt_tpkM4A-RCadMHkmTVFGaiIhB-8VSCBajkCVCpueDn4rV6BLebgEYQBT13YI.TjahWj9bQEqvrqjFrqS21escdwijGauR5FHRcfbSTKY&dib_tag=se&qid=1716147217&refinements=p_72%3A1318476031&rnid=1318475031&s=computers&sr=1-13,Amazon,product_main_info,"{'Digital Storage Capacity': '1.5 TB', 'Hard Disk Interface': 'USB 1.1', 'Connectivity Technology': 'USB', 'Brand': 'Western Digital', 'Special Feature': 'Portable, Hardware Encryption, Shock Resistant', 'Hard Disk Form Factor': '2.5 Inches', 'Hard Disk Description': 'Hybrid Drive', 'Compatible Devices': 'Laptop', 'Installation Type': 'External Hard Drive', 'Colour': 'Black'}"
1918,https://www.amazon.in/Western-Digital-Elements-Compatible-WDBU6Y0015BBK-WESN/dp/B06XDKWLJH/ref=sr_1_13?dib=eyJ2IjoiMSJ9.SvAU6GD9K0hMH77ta-lzTStImlTlF6NfwaIWwRj3f0Jre3OU74xtN4KE3JsKF8aowXU9LkCQMTp4MefB4u7QiLVGvjgKwmWejVd4uwbIrmR5MPQ-HxRbHsIsLkKiOeA1WKUFY20daIbg_r5SI4qyXX8sC0o5ftG3UyfxrVlJtjS7e7NRS1_xOD5k2fFQH5ocWSL1PWXTGdlZSN5nbGn8oTZkjMMPfZ5WN5SchdEQXZrL1nt_tpkM4A-RCadMHkmTVFGaiIhB-8VSCBajkCVCpueDn4rV6BLebgEYQBT13YI.TjahWj9bQEqvrqjFrqS21escdwijGauR5FHRcfbSTKY&dib_tag=se&qid=1716147217&refinements=p_72%3A1318476031&rnid=1318475031&s=computers&sr=1-13,Amazon,product_tech_details,"{'Brand': '\u200eWestern Digital', 'Manufacturer': '\u200eCalcomp Electronics Public Co., Ltd.', 'Series': '\u200eElements', 'Colour': '\u200eBlack', 'Form Factor': '\u200ePortable', 'Item Height': '\u200e2.1 Centimeters', 'Item Width': '\u200e8.24 Centimeters', 'Product Dimensions': '\u200e11.1 x 8.24 x 2.1 cm; 130 g', 'Batteries': '\u200e1 Lithium Ion batteries required.', 'Item model number': '\u200eWDBU6Y0015BBK-WESN', 'RAM Size': '\u200e1.5 TB', 'Hard Drive Size': '\u200e1.5 TB', 'Hard Disk Description': '\u200eHybrid Drive', 'Hard Drive Interface': '\u200eUSB 1.1', 'Hard Disk Rotational Speed': '\u200e7200', 'Wattage': '\u200e3600', 'Hardware Platform': '\u200eUnix, PC, Mac', 'Operating System': '\u200ewindows', 'Are Batteries Included': '\u200eNo', 'Lithium Battery Energy Content': '\u200e2 Kilowatt Hours', 'Lithium Battery Weight': '\u200e2 Grams', 'Number of Lithium Ion Cells': '\u200e5', 'Number of Lithium Metal Cells': '\u200e5', 'Included Components': '\u200eHard Disk Drive, USB 3.0 Cable, Quick Start Guide', 'Country of Origin': '\u200eThailand', 'Imported By': '\u200eIngram Micro India Pvt. Ltd.,5th Floor, Building A, Empire Plaza, LBS Marg, Vikhroli West, Mumbai 400083..', 'Item Weight': '\u200e130 g'}"
1919,https://www.amazon.in/Western-Digital-Elements-Compatible-WDBU6Y0015BBK-WESN/dp/B06XDKWLJH/ref=sr_1_13?dib=eyJ2IjoiMSJ9.SvAU6GD9K0hMH77ta-lzTStImlTlF6NfwaIWwRj3f0Jre3OU74xtN4KE3JsKF8aowXU9LkCQMTp4MefB4u7QiLVGvjgKwmWejVd4uwbIrmR5MPQ-HxRbHsIsLkKiOeA1WKUFY20daIbg_r5SI4qyXX8sC0o5ftG3UyfxrVlJtjS7e7NRS1_xOD5k2fFQH5ocWSL1PWXTGdlZSN5nbGn8oTZkjMMPfZ5WN5SchdEQXZrL1nt_tpkM4A-RCadMHkmTVFGaiIhB-8VSCBajkCVCpueDn4rV6BLebgEYQBT13YI.TjahWj9bQEqvrqjFrqS21escdwijGauR5FHRcfbSTKY&dib_tag=se&qid=1716147217&refinements=p_72%3A1318476031&rnid=1318475031&s=computers&sr=1-13,Amazon,product_extra_details,"{'ASIN': 'B06XDKWLJH', 'Customer Reviews': '4.4 4.4 out of 5 stars 33,491 ratings 4.4 out of 5 stars', 'Best Sellers Rank': '#395 in Computers & Accessories (See Top 100 in Computers & Accessories) #3 in External Hard Disks', 'Date First Available': '16 July 2018', 'Packer': 'Calcomp Electronics Public Co., Ltd. 60 Moo 8, Sethakij Rd., Klong Madeua Kratoom Bean, Samut Sakhon 74110, Thailand.', 'Importer': 'Ingram Micro India Pvt. Ltd.,5th Floor, Building A, Empire Plaza, LBS Marg, Vikhroli West, Mumbai 400083..', 'Item Dimensions LxWxH': '11.1 x 8.2 x 2.1 Centimeters', 'Net Quantity': '1.5 TB', 'Generic Name': 'External Hard Disk'}"
1920,https://www.amazon.in/Western-Digital-Elements-Compatible-WDBU6Y0015BBK-WESN/dp/B06XDKWLJH/ref=sr_1_13?dib=eyJ2IjoiMSJ9.SvAU6GD9K0hMH77ta-lzTStImlTlF6NfwaIWwRj3f0Jre3OU74xtN4KE3JsKF8aowXU9LkCQMTp4MefB4u7QiLVGvjgKwmWejVd4uwbIrmR5MPQ-HxRbHsIsLkKiOeA1WKUFY20daIbg_r5SI4qyXX8sC0o5ftG3UyfxrVlJtjS7e7NRS1_xOD5k2fFQH5ocWSL1PWXTGdlZSN5nbGn8oTZkjMMPfZ5WN5SchdEQXZrL1nt_tpkM4A-RCadMHkmTVFGaiIhB-8VSCBajkCVCpueDn4rV6BLebgEYQBT13YI.TjahWj9bQEqvrqjFrqS21escdwijGauR5FHRcfbSTKY&dib_tag=se&qid=1716147217&refinements=p_72%3A1318476031&rnid=1318475031&s=computers&sr=1-13,Amazon,about_product,"Digital Storage Capacity: 1.5 TB Form Factor: 2.5-inch | SuperSpeed USB 3.0 port |USB 2.0 compatible| Material: Plastic Formatted NTFS and compatible with Windows | Can be reformatted for Mac or other operating systems. WD quality inside and out – Build for durability, shock tolerance, and long-term reliability. Warranty: 2 Year Warranty"
1921,https://www.amazon.in/Western-Digital-Elements-Compatible-WDBU6Y0015BBK-WESN/dp/B06XDKWLJH/ref=sr_1_13?dib=eyJ2IjoiMSJ9.SvAU6GD9K0hMH77ta-lzTStImlTlF6NfwaIWwRj3f0Jre3OU74xtN4KE3JsKF8aowXU9LkCQMTp4MefB4u7QiLVGvjgKwmWejVd4uwbIrmR5MPQ-HxRbHsIsLkKiOeA1WKUFY20daIbg_r5SI4qyXX8sC0o5ftG3UyfxrVlJtjS7e7NRS1_xOD5k2fFQH5ocWSL1PWXTGdlZSN5nbGn8oTZkjMMPfZ5WN5SchdEQXZrL1nt_tpkM4A-RCadMHkmTVFGaiIhB-8VSCBajkCVCpueDn4rV6BLebgEYQBT13YI.TjahWj9bQEqvrqjFrqS21escdwijGauR5FHRcfbSTKY&dib_tag=se&qid=1716147217&refinements=p_72%3A1318476031&rnid=1318475031&s=computers&sr=1-13,Amazon,highly_rated_by_customer_for,"light weight product, easy to carry, data transfer speed"
1922,https://www.amazon.in/Western-Digital-Elements-Compatible-WDBU6Y0015BBK-WESN/dp/B06XDKWLJH/ref=sr_1_13?dib=eyJ2IjoiMSJ9.SvAU6GD9K0hMH77ta-lzTStImlTlF6NfwaIWwRj3f0Jre3OU74xtN4KE3JsKF8aowXU9LkCQMTp4MefB4u7QiLVGvjgKwmWejVd4uwbIrmR5MPQ-HxRbHsIsLkKiOeA1WKUFY20daIbg_r5SI4qyXX8sC0o5ftG3UyfxrVlJtjS7e7NRS1_xOD5k2fFQH5ocWSL1PWXTGdlZSN5nbGn8oTZkjMMPfZ5WN5SchdEQXZrL1nt_tpkM4A-RCadMHkmTVFGaiIhB-8VSCBajkCVCpueDn4rV6BLebgEYQBT13YI.TjahWj9bQEqvrqjFrqS21escdwijGauR5FHRcfbSTKY&dib_tag=se&qid=1716147217&refinements=p_72%3A1318476031&rnid=1318475031&s=computers&sr=1-13,Amazon,product_imp_info,
1923,https://www.amazon.in/Western-Digital-Elements-Compatible-WDBU6Y0015BBK-WESN/dp/B06XDKWLJH/ref=sr_1_13?dib=eyJ2IjoiMSJ9.SvAU6GD9K0hMH77ta-lzTStImlTlF6NfwaIWwRj3f0Jre3OU74xtN4KE3JsKF8aowXU9LkCQMTp4MefB4u7QiLVGvjgKwmWejVd4uwbIrmR5MPQ-HxRbHsIsLkKiOeA1WKUFY20daIbg_r5SI4qyXX8sC0o5ftG3UyfxrVlJtjS7e7NRS1_xOD5k2fFQH5ocWSL1PWXTGdlZSN5nbGn8oTZkjMMPfZ5WN5SchdEQXZrL1nt_tpkM4A-RCadMHkmTVFGaiIhB-8VSCBajkCVCpueDn4rV6BLebgEYQBT13YI.TjahWj9bQEqvrqjFrqS21escdwijGauR5FHRcfbSTKY&dib_tag=se&qid=1716147217&refinements=p_72%3A1318476031&rnid=1318475031&s=computers&sr=1-13,Amazon,product_details,{}
1924,https://www.amazon.in/Verilux%C2%AE-Pendrive-Light-ning-Interface-Compatible/dp/B0BP9GZ72G/ref=sr_1_19?dib=eyJ2IjoiMSJ9.SvAU6GD9K0hMH77ta-lzTStImlTlF6NfwaIWwRj3f0Jre3OU74xtN4KE3JsKF8aowXU9LkCQMTp4MefB4u7QiLVGvjgKwmWejVd4uwbIrmR5MPQ-HxRbHsIsLkKiOeA1WKUFY20daIbg_r5SI4qyXX8sC0o5ftG3UyfxrVlJtjS7e7NRS1_xOD5k2fFQH5ocWSL1PWXTGdlZSN5nbGn8oTZkjMMPfZ5WN5SchdEQXZrL1nt_tpkM4A-RCadMHkmTVFGaiIhB-8VSCBajkCVCpueDn4rV6BLebgEYQBT13YI.TjahWj9bQEqvrqjFrqS21escdwijGauR5FHRcfbSTKY&dib_tag=se&qid=1716147217&refinements=p_72%3A1318476031&rnid=1318475031&s=computers&sr=1-19,Amazon,deal_used_by,NULL
1925,https://www.amazon.in/Verilux%C2%AE-Pendrive-Light-ning-Interface-Compatible/dp/B0BP9GZ72G/ref=sr_1_19?dib=eyJ2IjoiMSJ9.SvAU6GD9K0hMH77ta-lzTStImlTlF6NfwaIWwRj3f0Jre3OU74xtN4KE3JsKF8aowXU9LkCQMTp4MefB4u7QiLVGvjgKwmWejVd4uwbIrmR5MPQ-HxRbHsIsLkKiOeA1WKUFY20daIbg_r5SI4qyXX8sC0o5ftG3UyfxrVlJtjS7e7NRS1_xOD5k2fFQH5ocWSL1PWXTGdlZSN5nbGn8oTZkjMMPfZ5WN5SchdEQXZrL1nt_tpkM4A-RCadMHkmTVFGaiIhB-8VSCBajkCVCpueDn4rV6BLebgEYQBT13YI.TjahWj9bQEqvrqjFrqS21escdwijGauR5FHRcfbSTKY&dib_tag=se&qid=1716147217&refinements=p_72%3A1318476031&rnid=1318475031&s=computers&sr=1-19,Amazon,product_size,128GB
1926,https://www.amazon.in/Verilux%C2%AE-Pendrive-Light-ning-Interface-Compatible/dp/B0BP9GZ72G/ref=sr_1_19?dib=eyJ2IjoiMSJ9.SvAU6GD9K0hMH77ta-lzTStImlTlF6NfwaIWwRj3f0Jre3OU74xtN4KE3JsKF8aowXU9LkCQMTp4MefB4u7QiLVGvjgKwmWejVd4uwbIrmR5MPQ-HxRbHsIsLkKiOeA1WKUFY20daIbg_r5SI4qyXX8sC0o5ftG3UyfxrVlJtjS7e7NRS1_xOD5k2fFQH5ocWSL1PWXTGdlZSN5nbGn8oTZkjMMPfZ5WN5SchdEQXZrL1nt_tpkM4A-RCadMHkmTVFGaiIhB-8VSCBajkCVCpueDn4rV6BLebgEYQBT13YI.TjahWj9bQEqvrqjFrqS21escdwijGauR5FHRcfbSTKY&dib_tag=se&qid=1716147217&refinements=p_72%3A1318476031&rnid=1318475031&s=computers&sr=1-19,Amazon,deal_pattern_name,NULL
1927,https://www.amazon.in/Verilux%C2%AE-Pendrive-Light-ning-Interface-Compatible/dp/B0BP9GZ72G/ref=sr_1_19?dib=eyJ2IjoiMSJ9.SvAU6GD9K0hMH77ta-lzTStImlTlF6NfwaIWwRj3f0Jre3OU74xtN4KE3JsKF8aowXU9LkCQMTp4MefB4u7QiLVGvjgKwmWejVd4uwbIrmR5MPQ-HxRbHsIsLkKiOeA1WKUFY20daIbg_r5SI4qyXX8sC0o5ftG3UyfxrVlJtjS7e7NRS1_xOD5k2fFQH5ocWSL1PWXTGdlZSN5nbGn8oTZkjMMPfZ5WN5SchdEQXZrL1nt_tpkM4A-RCadMHkmTVFGaiIhB-8VSCBajkCVCpueDn4rV6BLebgEYQBT13YI.TjahWj9bQEqvrqjFrqS21escdwijGauR5FHRcfbSTKY&dib_tag=se&qid=1716147217&refinements=p_72%3A1318476031&rnid=1318475031&s=computers&sr=1-19,Amazon,product_main_info,{}
1928,https://www.amazon.in/Verilux%C2%AE-Pendrive-Light-ning-Interface-Compatible/dp/B0BP9GZ72G/ref=sr_1_19?dib=eyJ2IjoiMSJ9.SvAU6GD9K0hMH77ta-lzTStImlTlF6NfwaIWwRj3f0Jre3OU74xtN4KE3JsKF8aowXU9LkCQMTp4MefB4u7QiLVGvjgKwmWejVd4uwbIrmR5MPQ-HxRbHsIsLkKiOeA1WKUFY20daIbg_r5SI4qyXX8sC0o5ftG3UyfxrVlJtjS7e7NRS1_xOD5k2fFQH5ocWSL1PWXTGdlZSN5nbGn8oTZkjMMPfZ5WN5SchdEQXZrL1nt_tpkM4A-RCadMHkmTVFGaiIhB-8VSCBajkCVCpueDn4rV6BLebgEYQBT13YI.TjahWj9bQEqvrqjFrqS21escdwijGauR5FHRcfbSTKY&dib_tag=se&qid=1716147217&refinements=p_72%3A1318476031&rnid=1318475031&s=computers&sr=1-19,Amazon,product_tech_details,"{'Connectivity Technology': '\u200eUSB', 'Colour': '\u200eSilver', 'Flash Memory Type': '\u200eSD', 'Manufacturer': '\u200eVerilux', 'Product Dimensions': '\u200e12.8 x 9.9 x 2 cm; 36.7 g', 'Item part number': '\u200eAZEM4-0GUDEGT', 'Flash memory type': '\u200eSD', 'Digital storage capacity': '\u200e128 GB', 'Special Features': '\u200eLightweight', 'Mounting Hardware': '\u200eSee Product Description', 'Batteries Included': '\u200eNo', 'Batteries Required': '\u200eNo', 'Country of Origin': '\u200eChina', 'Item Weight': '\u200e36.7 g'}"
1929,https://www.amazon.in/Verilux%C2%AE-Pendrive-Light-ning-Interface-Compatible/dp/B0BP9GZ72G/ref=sr_1_19?dib=eyJ2IjoiMSJ9.SvAU6GD9K0hMH77ta-lzTStImlTlF6NfwaIWwRj3f0Jre3OU74xtN4KE3JsKF8aowXU9LkCQMTp4MefB4u7QiLVGvjgKwmWejVd4uwbIrmR5MPQ-HxRbHsIsLkKiOeA1WKUFY20daIbg_r5SI4qyXX8sC0o5ftG3UyfxrVlJtjS7e7NRS1_xOD5k2fFQH5ocWSL1PWXTGdlZSN5nbGn8oTZkjMMPfZ5WN5SchdEQXZrL1nt_tpkM4A-RCadMHkmTVFGaiIhB-8VSCBajkCVCpueDn4rV6BLebgEYQBT13YI.TjahWj9bQEqvrqjFrqS21escdwijGauR5FHRcfbSTKY&dib_tag=se&qid=1716147217&refinements=p_72%3A1318476031&rnid=1318475031&s=computers&sr=1-19,Amazon,product_extra_details,"{'ASIN': 'B0BP9GZ72G', 'Customer Reviews': '4.0 4.0 out of 5 stars 1,155 ratings 4.0 out of 5 stars', 'Best Sellers Rank': '#1,455 in Electronics (See Top 100 in Electronics) #29 in Pen Drives', 'Date First Available': '7 December 2022', 'Packer': 'Verilux', 'Item Dimensions LxWxH': '12.8 x 9.9 x 2 Centimeters', 'Net Quantity': '1.00 count'}"
1930,https://www.amazon.in/Verilux%C2%AE-Pendrive-Light-ning-Interface-Compatible/dp/B0BP9GZ72G/ref=sr_1_19?dib=eyJ2IjoiMSJ9.SvAU6GD9K0hMH77ta-lzTStImlTlF6NfwaIWwRj3f0Jre3OU74xtN4KE3JsKF8aowXU9LkCQMTp4MefB4u7QiLVGvjgKwmWejVd4uwbIrmR5MPQ-HxRbHsIsLkKiOeA1WKUFY20daIbg_r5SI4qyXX8sC0o5ftG3UyfxrVlJtjS7e7NRS1_xOD5k2fFQH5ocWSL1PWXTGdlZSN5nbGn8oTZkjMMPfZ5WN5SchdEQXZrL1nt_tpkM4A-RCadMHkmTVFGaiIhB-8VSCBajkCVCpueDn4rV6BLebgEYQBT13YI.TjahWj9bQEqvrqjFrqS21escdwijGauR5FHRcfbSTKY&dib_tag=se&qid=1716147217&refinements=p_72%3A1318476031&rnid=1318475031&s=computers&sr=1-19,Amazon,about_product,"NOTE: This usb drive is compatible with iOS 8 & above and Android system. To use the photo stick on i-Phone/iPad, you need to download ''Y DISK'' app from App Store; Android needs to turn on OTG function(No need to download APP). Multi-interface and excellent heat dissipation design ensure excellent performance and high transmission speed. You can transfer data between various devices and easily complete data sharing. 4 IN 1 PEN DRIVE 128GB: Verilux 128gb pen drive usb combines the Light-ning, Micro USB, USB 3.0, Type-C, 4 interface into one flash drive, allows you can access the same file through various devices, or put all file format in one flash drive, brings more efficiency and convenience into life and work. 128GB STORAGE CAPACITY: This pendrive for iphone has 128GB of memory, compatible with various file format, you can record your life as you wish to the usb flash drive. Multi-interface and excellent heat dissipation design ensure excellent performance and high transmission speed.[ Note: The actual storage capacity is about 90% ] CONVENIENT KEYCHAIN DESIGN: Coming with a keychain on the flash drive, convenient for you to attach it on any keychain or hook, conveient to carry, etc. When you're taking great photos on the go, you can store photos or videos directly on your phone's flash drive without taking up your device's memory. PREMIUM METAL TEXTURE: Pendrive 128GB is made of frosted aluminum metal. You can transfer data between various devices and easily complete data sharing. The photo stick can realize plug-paly, enjoy movies or musics stored in the flash drive when you are on trip or travel, most video formats are supported: (VIDEOS: AVI, M4V, MKV, MOV, MP4, MPG, RM, RMVB, TS, WMV, FLV, 3GP; AUDIOS: FLAC, APE, AAC, AIF, M4A, MP3, WAV)"
1931,https://www.amazon.in/Verilux%C2%AE-Pendrive-Light-ning-Interface-Compatible/dp/B0BP9GZ72G/ref=sr_1_19?dib=eyJ2IjoiMSJ9.SvAU6GD9K0hMH77ta-lzTStImlTlF6NfwaIWwRj3f0Jre3OU74xtN4KE3JsKF8aowXU9LkCQMTp4MefB4u7QiLVGvjgKwmWejVd4uwbIrmR5MPQ-HxRbHsIsLkKiOeA1WKUFY20daIbg_r5SI4qyXX8sC0o5ftG3UyfxrVlJtjS7e7NRS1_xOD5k2fFQH5ocWSL1PWXTGdlZSN5nbGn8oTZkjMMPfZ5WN5SchdEQXZrL1nt_tpkM4A-RCadMHkmTVFGaiIhB-8VSCBajkCVCpueDn4rV6BLebgEYQBT13YI.TjahWj9bQEqvrqjFrqS21escdwijGauR5FHRcfbSTKY&dib_tag=se&qid=1716147217&refinements=p_72%3A1318476031&rnid=1318475031&s=computers&sr=1-19,Amazon,highly_rated_by_customer_for,"data transfer speed, easy to use, value for money"
1932,https://www.amazon.in/Verilux%C2%AE-Pendrive-Light-ning-Interface-Compatible/dp/B0BP9GZ72G/ref=sr_1_19?dib=eyJ2IjoiMSJ9.SvAU6GD9K0hMH77ta-lzTStImlTlF6NfwaIWwRj3f0Jre3OU74xtN4KE3JsKF8aowXU9LkCQMTp4MefB4u7QiLVGvjgKwmWejVd4uwbIrmR5MPQ-HxRbHsIsLkKiOeA1WKUFY20daIbg_r5SI4qyXX8sC0o5ftG3UyfxrVlJtjS7e7NRS1_xOD5k2fFQH5ocWSL1PWXTGdlZSN5nbGn8oTZkjMMPfZ5WN5SchdEQXZrL1nt_tpkM4A-RCadMHkmTVFGaiIhB-8VSCBajkCVCpueDn4rV6BLebgEYQBT13YI.TjahWj9bQEqvrqjFrqS21escdwijGauR5FHRcfbSTKY&dib_tag=se&qid=1716147217&refinements=p_72%3A1318476031&rnid=1318475031&s=computers&sr=1-19,Amazon,product_imp_info,
1933,https://www.amazon.in/Verilux%C2%AE-Pendrive-Light-ning-Interface-Compatible/dp/B0BP9GZ72G/ref=sr_1_19?dib=eyJ2IjoiMSJ9.SvAU6GD9K0hMH77ta-lzTStImlTlF6NfwaIWwRj3f0Jre3OU74xtN4KE3JsKF8aowXU9LkCQMTp4MefB4u7QiLVGvjgKwmWejVd4uwbIrmR5MPQ-HxRbHsIsLkKiOeA1WKUFY20daIbg_r5SI4qyXX8sC0o5ftG3UyfxrVlJtjS7e7NRS1_xOD5k2fFQH5ocWSL1PWXTGdlZSN5nbGn8oTZkjMMPfZ5WN5SchdEQXZrL1nt_tpkM4A-RCadMHkmTVFGaiIhB-8VSCBajkCVCpueDn4rV6BLebgEYQBT13YI.TjahWj9bQEqvrqjFrqS21escdwijGauR5FHRcfbSTKY&dib_tag=se&qid=1716147217&refinements=p_72%3A1318476031&rnid=1318475031&s=computers&sr=1-19,Amazon,product_details,{}
1941,https://www.amazon.in/SanDisk-Ultra-Drive-Flash-128GB/dp/B084PJSSQ1/ref=sr_1_14?dib=eyJ2IjoiMSJ9.SvAU6GD9K0hMH77ta-lzTStImlTlF6NfwaIWwRj3f0Jre3OU74xtN4KE3JsKF8aowXU9LkCQMTp4MefB4u7QiLVGvjgKwmWejVd4uwbIrmR5MPQ-HxRbHsIsLkKiOeA1WKUFY20daIbg_r5SI4qyXX8sC0o5ftG3UyfxrVlJtjS7e7NRS1_xOD5k2fFQH5ocWSL1PWXTGdlZSN5nbGn8oTZkjMMPfZ5WN5SchdEQXZrL1nt_tpkM4A-RCadMHkmTVFGaiIhB-8VSCBajkCVCpueDn4rV6BLebgEYQBT13YI.TjahWj9bQEqvrqjFrqS21escdwijGauR5FHRcfbSTKY&dib_tag=se&qid=1716147217&refinements=p_72%3A1318476031&rnid=1318475031&s=computers&sr=1-14,Amazon,deal_used_by,NULL
